schemaname,tablename,indexname,indexdef
"public","crs","ix_crs_date_of_completion","CREATE INDEX ix_crs_date_of_completion ON public.crs USING btree (date_of_completion)"
"public","crs","ix_crs_expiry_date","CREATE INDEX ix_crs_expiry_date ON public.crs USING btree (expiry_date)"
"public","crs","ix_crs_id","CREATE INDEX ix_crs_id ON public.crs USING btree (id)"
"public","crs","ix_crs_is_archived","CREATE INDEX ix_crs_is_archived ON public.crs USING btree (is_archived)"
"public","crs","ix_crs_work_order_id","CREATE INDEX ix_crs_work_order_id ON public.crs USING btree (work_order_id)"
"public","crs","pk_crs","CREATE UNIQUE INDEX pk_crs ON public.crs USING btree (id)"
"public","crs_signoff","ix_crs_signoff_crs","CREATE INDEX ix_crs_signoff_crs ON public.crs_signoff USING btree (crs_id)"
"public","crs_signoff","ix_crs_signoff_crs_id","CREATE INDEX ix_crs_signoff_crs_id ON public.crs_signoff USING btree (crs_id)"
"public","crs_signoff","ix_crs_signoff_id","CREATE INDEX ix_crs_signoff_id ON public.crs_signoff USING btree (id)"
"public","crs_signoff","pk_crs_signoff","CREATE UNIQUE INDEX pk_crs_signoff ON public.crs_signoff USING btree (id)"
"public","crs_signoff","uq_crs_signoff_crs_category","CREATE UNIQUE INDEX uq_crs_signoff_crs_category ON public.crs_signoff USING btree (crs_id, category)"
"public","currencies","pk_currencies","CREATE UNIQUE INDEX pk_currencies ON public.currencies USING btree (id)"
"public","currencies","uq_currency_code","CREATE UNIQUE INDEX uq_currency_code ON public.currencies USING btree (code)"
"public","custody_logs","ix_custody_logs_amo_copy_occurred","CREATE INDEX ix_custody_logs_amo_copy_occurred ON public.custody_logs USING btree (amo_id, physical_copy_id, occurred_at)"
"public","custody_logs","pk_custody_logs","CREATE UNIQUE INDEX pk_custody_logs ON public.custody_logs USING btree (id)"
"public","customers","ix_customers_amo","CREATE INDEX ix_customers_amo ON public.customers USING btree (amo_id)"
"public","customers","pk_customers","CREATE UNIQUE INDEX pk_customers ON public.customers USING btree (id)"
"public","customers","uq_customer_code","CREATE UNIQUE INDEX uq_customer_code ON public.customers USING btree (amo_id, code)"
"public","defect_reports","ix_defect_reports_amo_aircraft","CREATE INDEX ix_defect_reports_amo_aircraft ON public.defect_reports USING btree (amo_id, aircraft_serial_number)"
"public","defect_reports","ix_defect_reports_amo_occurred","CREATE INDEX ix_defect_reports_amo_occurred ON public.defect_reports USING btree (amo_id, occurred_at)"
"public","defect_reports","pk_defect_reports","CREATE UNIQUE INDEX pk_defect_reports ON public.defect_reports USING btree (id)"
"public","defect_reports","uq_defect_report_idempotency","CREATE UNIQUE INDEX uq_defect_report_idempotency ON public.defect_reports USING btree (amo_id, idempotency_key)"
"public","defect_reports","uq_defect_report_operator_event","CREATE UNIQUE INDEX uq_defect_report_operator_event ON public.defect_reports USING btree (amo_id, operator_event_id)"
"public","departments","ix_departments_amo_id","CREATE INDEX ix_departments_amo_id ON public.departments USING btree (amo_id)"
"public","departments","ix_departments_is_active","CREATE INDEX ix_departments_is_active ON public.departments USING btree (is_active)"
"public","departments","pk_departments","CREATE UNIQUE INDEX pk_departments ON public.departments USING btree (id)"
"public","departments","uq_departments_amo_code","CREATE UNIQUE INDEX uq_departments_amo_code ON public.departments USING btree (amo_id, code)"
"public","doc_control_acknowledgements","ix_doc_control_acknowledgements_tenant_id","CREATE INDEX ix_doc_control_acknowledgements_tenant_id ON public.doc_control_acknowledgements USING btree (tenant_id)"
"public","doc_control_acknowledgements","pk_doc_control_acknowledgements","CREATE UNIQUE INDEX pk_doc_control_acknowledgements ON public.doc_control_acknowledgements USING btree (ack_id)"
"public","doc_control_archive_records","ix_doc_control_archive_records_tenant_id","CREATE INDEX ix_doc_control_archive_records_tenant_id ON public.doc_control_archive_records USING btree (tenant_id)"
"public","doc_control_archive_records","pk_doc_control_archive_records","CREATE UNIQUE INDEX pk_doc_control_archive_records ON public.doc_control_archive_records USING btree (archive_id)"
"public","doc_control_audit_events","ix_doc_control_audit_events_tenant_id","CREATE INDEX ix_doc_control_audit_events_tenant_id ON public.doc_control_audit_events USING btree (tenant_id)"
"public","doc_control_audit_events","pk_doc_control_audit_events","CREATE UNIQUE INDEX pk_doc_control_audit_events ON public.doc_control_audit_events USING btree (id)"
"public","doc_control_change_proposals","ix_doc_control_change_proposals_tenant_id","CREATE INDEX ix_doc_control_change_proposals_tenant_id ON public.doc_control_change_proposals USING btree (tenant_id)"
"public","doc_control_change_proposals","pk_doc_control_change_proposals","CREATE UNIQUE INDEX pk_doc_control_change_proposals ON public.doc_control_change_proposals USING btree (proposal_id)"
"public","doc_control_distribution_events","ix_doc_control_distribution_events_tenant_id","CREATE INDEX ix_doc_control_distribution_events_tenant_id ON public.doc_control_distribution_events USING btree (tenant_id)"
"public","doc_control_distribution_events","pk_doc_control_distribution_events","CREATE UNIQUE INDEX pk_doc_control_distribution_events ON public.doc_control_distribution_events USING btree (event_id)"
"public","doc_control_distribution_list_entries","ix_doc_control_distribution_list_entries_tenant_id","CREATE INDEX ix_doc_control_distribution_list_entries_tenant_id ON public.doc_control_distribution_list_entries USING btree (tenant_id)"
"public","doc_control_distribution_list_entries","pk_doc_control_distribution_list_entries","CREATE UNIQUE INDEX pk_doc_control_distribution_list_entries ON public.doc_control_distribution_list_entries USING btree (entry_id)"
"public","doc_control_distribution_recipients","ix_doc_control_distribution_recipients_tenant_id","CREATE INDEX ix_doc_control_distribution_recipients_tenant_id ON public.doc_control_distribution_recipients USING btree (tenant_id)"
"public","doc_control_distribution_recipients","pk_doc_control_distribution_recipients","CREATE UNIQUE INDEX pk_doc_control_distribution_recipients ON public.doc_control_distribution_recipients USING btree (id)"
"public","doc_control_documents","ix_doc_control_documents_tenant_id","CREATE INDEX ix_doc_control_documents_tenant_id ON public.doc_control_documents USING btree (tenant_id)"
"public","doc_control_documents","pk_doc_control_documents","CREATE UNIQUE INDEX pk_doc_control_documents ON public.doc_control_documents USING btree (id)"
"public","doc_control_documents","uq_doc_control_documents_tenant_doc_id","CREATE UNIQUE INDEX uq_doc_control_documents_tenant_doc_id ON public.doc_control_documents USING btree (tenant_id, doc_id)"
"public","doc_control_drafts","ix_doc_control_drafts_tenant_id","CREATE INDEX ix_doc_control_drafts_tenant_id ON public.doc_control_drafts USING btree (tenant_id)"
"public","doc_control_drafts","pk_doc_control_drafts","CREATE UNIQUE INDEX pk_doc_control_drafts ON public.doc_control_drafts USING btree (draft_id)"
"public","doc_control_leps","ix_doc_control_leps_tenant_id","CREATE INDEX ix_doc_control_leps_tenant_id ON public.doc_control_leps USING btree (tenant_id)"
"public","doc_control_leps","pk_doc_control_leps","CREATE UNIQUE INDEX pk_doc_control_leps ON public.doc_control_leps USING btree (lep_id)"
"public","doc_control_reviews","ix_doc_control_reviews_tenant_id","CREATE INDEX ix_doc_control_reviews_tenant_id ON public.doc_control_reviews USING btree (tenant_id)"
"public","doc_control_reviews","pk_doc_control_reviews","CREATE UNIQUE INDEX pk_doc_control_reviews ON public.doc_control_reviews USING btree (review_id)"
"public","doc_control_revision_packages","ix_doc_control_revision_packages_tenant_id","CREATE INDEX ix_doc_control_revision_packages_tenant_id ON public.doc_control_revision_packages USING btree (tenant_id)"
"public","doc_control_revision_packages","pk_doc_control_revision_packages","CREATE UNIQUE INDEX pk_doc_control_revision_packages ON public.doc_control_revision_packages USING btree (package_id)"
"public","doc_control_settings","pk_doc_control_settings","CREATE UNIQUE INDEX pk_doc_control_settings ON public.doc_control_settings USING btree (tenant_id)"
"public","doc_control_temporary_revisions","ix_doc_control_temporary_revisions_tenant_id","CREATE INDEX ix_doc_control_temporary_revisions_tenant_id ON public.doc_control_temporary_revisions USING btree (tenant_id)"
"public","doc_control_temporary_revisions","pk_doc_control_temporary_revisions","CREATE UNIQUE INDEX pk_doc_control_temporary_revisions ON public.doc_control_temporary_revisions USING btree (tr_id)"
"public","document_sections","ix_document_sections_document_version","CREATE INDEX ix_document_sections_document_version ON public.document_sections USING btree (document_version_id)"
"public","document_sections","ix_document_sections_section_id","CREATE INDEX ix_document_sections_section_id ON public.document_sections USING btree (section_id)"
"public","document_sections","pk_document_sections","CREATE UNIQUE INDEX pk_document_sections ON public.document_sections USING btree (id)"
"public","document_versions","ix_document_versions_checksum","CREATE INDEX ix_document_versions_checksum ON public.document_versions USING btree (checksum_sha256)"
"public","document_versions","ix_document_versions_document_id","CREATE INDEX ix_document_versions_document_id ON public.document_versions USING btree (document_id)"
"public","document_versions","ix_document_versions_revision_id","CREATE INDEX ix_document_versions_revision_id ON public.document_versions USING btree (revision_id)"
"public","document_versions","pk_document_versions","CREATE UNIQUE INDEX pk_document_versions ON public.document_versions USING btree (id)"
"public","ehm_parsed_records","ix_ehm_parsed_records_amo_id","CREATE INDEX ix_ehm_parsed_records_amo_id ON public.ehm_parsed_records USING btree (amo_id)"
"public","ehm_parsed_records","ix_ehm_parsed_records_raw_log_id","CREATE INDEX ix_ehm_parsed_records_raw_log_id ON public.ehm_parsed_records USING btree (raw_log_id)"
"public","ehm_parsed_records","ix_ehm_parsed_records_record_type","CREATE INDEX ix_ehm_parsed_records_record_type ON public.ehm_parsed_records USING btree (record_type)"
"public","ehm_parsed_records","ix_ehm_parsed_records_unit_time","CREATE INDEX ix_ehm_parsed_records_unit_time ON public.ehm_parsed_records USING btree (unit_time)"
"public","ehm_parsed_records","ix_ehm_records_amo_time","CREATE INDEX ix_ehm_records_amo_time ON public.ehm_parsed_records USING btree (amo_id, unit_time)"
"public","ehm_parsed_records","ix_ehm_records_log","CREATE INDEX ix_ehm_records_log ON public.ehm_parsed_records USING btree (raw_log_id)"
"public","ehm_parsed_records","ix_ehm_records_type_time","CREATE INDEX ix_ehm_records_type_time ON public.ehm_parsed_records USING btree (record_type, unit_time)"
"public","ehm_parsed_records","pk_ehm_parsed_records","CREATE UNIQUE INDEX pk_ehm_parsed_records ON public.ehm_parsed_records USING btree (id)"
"public","ehm_raw_logs","ix_ehm_logs_amo_aircraft","CREATE INDEX ix_ehm_logs_amo_aircraft ON public.ehm_raw_logs USING btree (amo_id, aircraft_serial_number)"
"public","ehm_raw_logs","ix_ehm_logs_created","CREATE INDEX ix_ehm_logs_created ON public.ehm_raw_logs USING btree (created_at)"
"public","ehm_raw_logs","ix_ehm_logs_engine","CREATE INDEX ix_ehm_logs_engine ON public.ehm_raw_logs USING btree (amo_id, engine_position)"
"public","ehm_raw_logs","ix_ehm_raw_logs_aircraft_serial_number","CREATE INDEX ix_ehm_raw_logs_aircraft_serial_number ON public.ehm_raw_logs USING btree (aircraft_serial_number)"
"public","ehm_raw_logs","ix_ehm_raw_logs_amo_id","CREATE INDEX ix_ehm_raw_logs_amo_id ON public.ehm_raw_logs USING btree (amo_id)"
"public","ehm_raw_logs","ix_ehm_raw_logs_engine_position","CREATE INDEX ix_ehm_raw_logs_engine_position ON public.ehm_raw_logs USING btree (engine_position)"
"public","ehm_raw_logs","ix_ehm_raw_logs_engine_serial_number","CREATE INDEX ix_ehm_raw_logs_engine_serial_number ON public.ehm_raw_logs USING btree (engine_serial_number)"
"public","ehm_raw_logs","ix_ehm_raw_logs_parse_status","CREATE INDEX ix_ehm_raw_logs_parse_status ON public.ehm_raw_logs USING btree (parse_status)"
"public","ehm_raw_logs","ix_ehm_raw_logs_sha256_hash","CREATE INDEX ix_ehm_raw_logs_sha256_hash ON public.ehm_raw_logs USING btree (sha256_hash)"
"public","ehm_raw_logs","pk_ehm_raw_logs","CREATE UNIQUE INDEX pk_ehm_raw_logs ON public.ehm_raw_logs USING btree (id)"
"public","ehm_raw_logs","uq_ehm_log_dedupe","CREATE UNIQUE INDEX uq_ehm_log_dedupe ON public.ehm_raw_logs USING btree (amo_id, sha256_hash, aircraft_serial_number, engine_position)"
"public","email_logs","ix_email_logs_amo_created","CREATE INDEX ix_email_logs_amo_created ON public.email_logs USING btree (amo_id, created_at)"
"public","email_logs","ix_email_logs_amo_recipient","CREATE INDEX ix_email_logs_amo_recipient ON public.email_logs USING btree (amo_id, recipient)"
